ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-7298598,Source1,3,2019-12-04T21:49:33Z,2019-12-04T22:18:30Z,47.73277,-122.14245,47.73279,-122.14379,0.062,Between WA-202/NE 145th St and NE 145th St - Accident. Two lanes blocked.,NE 145th St,Redmond,King,WA,98052,US,US/Pacific,KBFI,2019-12-04T21:53:00Z,47,44,83,29.92,10,N,7,0,Cloudy,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-4286494,Source1,2,2022-03-20T04:17:00Z,2022-03-20T06:57:29Z,33.986137,-118.255824,33.986135,-118.256354,0.03,Incident on E 59TH PL near S CENTRAL AVE Drive with caution.,E 59th Pl,Los Angeles,Los Angeles,CA,90001-1113,US,US/Pacific,KCQT,2022-03-20T04:47:00Z,53,53,89,29.69,10,VAR,3,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-4923884,Source1,2,2022-06-07T12:34:30Z,2022-06-07T16:56:00Z,33.873417,-118.217735,33.875917,-118.164679,3.048,Slow traffic on Artesia Fwy E - CA-91 E from Alameda St (CA-91) to Cherry Ave (CA-91) due to accident.,Artesia Fwy W,Compton,Los Angeles,CA,90220,US,US/Pacific,KHHR,2022-06-07T12:53:00Z,73,73,64,29.78,10,W,12,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1311164,Source2,2,2020-09-23T06:58:28Z,2020-09-23T08:30:49Z,37.559982,-122.034523,,,0,Right hand shoulder blocked due to accident on I-880 Northbound before Decoto Rd.,CA-84 W,Newark,Alameda,CA,94560,US,US/Pacific,KPAO,2020-09-23T08:47:00Z,64,64,73,30.11,10,CALM,0,,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4031425,Source1,2,2022-09-20T17:12:58Z,2022-09-20T17:53:52Z,32.92749,-96.803451,32.938622,-96.803537,0.769,Stationary traffic on TX-289 from I-635/Lyndon B Johnson Fwy (Preston Rd/TX-289) to Spring Valley Rd (Preston Rd/TX-289) due to accident.,Preston Rd,Dallas,Dallas,TX,75240,US,US/Central,KADS,2022-09-20T16:47:00Z,95,95,36,29.29,13,SE,9,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4116938,Source1,2,2022-05-28T18:49:00Z,2022-05-28T20:07:57Z,35.122352,-119.360454,35.123083,-119.361143,0.064,Incident on GARDNER FIELD RD near S LAKE RD Drive with caution.,S Lake Rd,Taft,Kern,CA,93268-9637,US,US/Pacific,KBFL,2022-05-28T18:54:00Z,81,81,25,29.26,8,N,18,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-646206,Source3,2,2022-04-18T16:55:50Z,2022-04-18T17:40:33Z,37.385792,-120.61348,,,0,Lane blocked due to crash on CR-J7 Santa Fe Dr at Winton Way.,N Winton Way,Winton,Merced,CA,95388-9656,US,US/Pacific,KMER,2022-04-18T16:45:00Z,73,73,29,29.8,10,N,7,0,Fair,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-3834510,Source1,2,2022-12-29T11:24:36Z,2022-12-29T12:42:36Z,36.686228,-79.817776,36.685288,-79.81435,0.201,On BUS US-58 in the County of Henry in the vicinity of Mount Olivet Rd; Rt. 777N/S (Henry County) motorists can expect delays due to a tractor trailer crash. All east lanes are closed.,A.L. Philpott Hwy,Martinsville,Henry,VA,24112,US,US/Eastern,KMTV,2022-12-29T11:15:00Z,54,54,35,29.37,10,SW,7,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-403529,Source2,2,2017-04-11T18:27:55Z,2017-04-11T19:12:28Z,34.155743,-118.42778,,,0.01,Lane blocked on exit ramp due to accident on US-101 Northbound at Exit 16 Woodman Ave.,US-101 N,Sherman Oaks,Los Angeles,CA,91423,US,US/Pacific,KBUR,2017-04-11T18:53:00Z,66.9,,39,29.96,10,South,5.8,,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2446074,Source2,2,2018-11-09T06:24:45Z,2018-11-09T06:54:26Z,44.912483,-93.350853,,,0,Accident on MN-100 Northbound at 50th St.,W 50th St,Minneapolis,Hennepin,MN,55436,US,US/Central,KFCM,2018-11-09T06:29:00Z,19.9,4.3,81,30.21,1.8,NW,19.6,0,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-2337792,Source2,3,2019-01-15T08:13:38Z,2019-01-15T08:43:28Z,41.223129,-95.996208,,,1.53999996185303,Truck VS Car accident on exit ramp from I-80 Westbound at Exit 450 to S 60Th St Northbound.,I-80 W,Omaha,Douglas,NE,68106,US,US/Central,KMLE,2019-01-15T08:15:00Z,33.1,27.7,96,30.15,1.8,SW,5.8,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1470177,Source2,2,2020-05-15T19:35:03Z,2020-05-15T20:34:37Z,41.867496,-71.43071,,,0,Left lane blocked due to accident on RI-146 Southbound at RI-15 Mineral Spring Ave.,Eddie Dowling Hwy N,Providence,Providence,RI,02904,US,US/Eastern,KSFZ,2020-05-15T19:56:00Z,70,70,71,29.31,10,SSW,8,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2211041,Source2,3,2019-03-09T14:27:19Z,2019-03-09T14:58:00Z,39.303326,-120.657272,,,0,Accident on I-80 Westbound before Exits 158 158A 158B Laing Rd.,I-80 W,Emigrant Gap,Placer,CA,95715,US,US/Pacific,KBLU,2019-03-09T14:28:00Z,27,16.7,96,29.84,0.5,SSE,11.5,0.02,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-209852,Source2,2,2016-09-28T15:40:52Z,2016-09-28T16:51:37Z,41.301708,-73.674873,,,0,Accident on I-684 Northbound at NY-138 Waccabuc Rd.,I-684 S,Goldens Bridge,Westchester,NY,10526,US,US/Eastern,KDXR,2016-09-28T15:53:00Z,60.1,,72,30.2,10,East,9.2,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1874240,Source2,3,2019-09-23T23:52:01Z,2019-09-24T00:51:40Z,33.923618,-81.062775,,,0,Accident on I-26 Eastbound at Exit 116 I-77.,Dixiana Rd,West Columbia,Lexington,SC,29172-3128,US,US/Eastern,KCAE,2019-09-23T23:56:00Z,71,71,61,29.72,10,S,7,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-5725683,Source1,2,2021-10-16T23:22:00Z,2021-10-17T00:22:00Z,35.31286,-80.847322,35.323256,-80.847771,0.719,In Charlotte / Mile Marker 16.2 to 16.2 Heading North. VEHICLE CRASH BLOCKING THE RIGHT LANE AND THE LEFT EXPRESS LANE NEAR SUNSET ROAD (EXIT 16),I-77 N,Charlotte,Mecklenburg,NC,28216,US,US/Eastern,KCLT,2021-10-16T23:52:00Z,54,54,62,29.25,10,NNW,7,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-4944951,Source1,2,2022-04-25T16:11:30Z,2022-04-25T18:29:00Z,37.897905,-122.309146,38.001081,-122.282196,7.278,Stationary traffic on Eastshore Fwy E - I-80 E from Cleveland Ave (I-80) to CA-4 (I-80) due to accident.,Eastshore Fwy E,Berkeley,Alameda,CA,94710,US,US/Pacific,KOAK,2022-04-25T15:53:00Z,65,65,61,30.04,10,W,18,0,Fair,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Day,Day,Day,Day
A-6374147,Source1,2,2021-02-05T13:22:30Z,2021-02-06T03:06:05Z,38.634633,-121.269624,38.63974,-121.272207,0.379,Stationary traffic on County Hwy-E2 from S Bridge St to Pennsylvania Ave due to accident.,Sunrise Blvd,Fair Oaks,Sacramento,CA,95628,US,US/Pacific,KMHR,2021-02-05T13:45:00Z,61,61,42,30.05,10,WSW,3,,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3625549,Source1,3,2017-06-28T15:40:47Z,2017-06-28T21:40:47Z,39.827454,-104.987615,39.827454,-104.987615,0,At Broadway - Accident.,US-36 E,Denver,Adams,CO,80221,US,US/Mountain,KBJC,2017-06-28T15:45:00Z,84.2,,20,29.89,15,NNW,17.3,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-3237780,Source2,2,2017-10-11T13:24:51Z,2017-10-11T13:54:31Z,39.775517,-75.587364,,,0,Accident on DE-100 Montchanin Rd at Ponds Ln.,Ponds Ln,Wilmington,New Castle,DE,19807,US,US/Eastern,KILG,2017-10-11T13:33:00Z,75,,76,30.06,10,SSE,12.7,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3131673,Source2,2,2017-12-15T07:10:01Z,2017-12-15T08:09:52Z,33.949093,-81.330704,,,0,Accident on SC-278 Calks Ferry Rd at Fox Branch Rd.,Fox Branch Rd,Lexington,Lexington,SC,29072-9197,US,US/Eastern,KCAE,2017-12-15T06:56:00Z,36,,93,29.98,10,Calm,,,Partly Cloudy,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
A-2116198,Source2,3,2019-05-21T14:31:46Z,2019-05-21T16:02:50Z,34.111973,-118.265465,,,0,Accident on I-5 Southbound at Exit 140B Riverside Dr.,Glendale Blvd,Los Angeles,Los Angeles,CA,90039,US,US/Pacific,KCQT,2019-05-21T14:47:00Z,66,,52,29.63,10,"",,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-2210763,Source2,3,2019-03-09T18:08:56Z,2019-03-09T18:53:42Z,44.891312,-93.443253,,,0,Accident on I-494 Southbound at Exit 13 MN-62.,I-494 N,Eden Prairie,Hennepin,MN,55346,US,US/Central,KFCM,2019-03-09T18:05:00Z,33.1,26.9,92,29.46,0.5,NE,6.9,0.02,Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4166211,Source1,2,2022-02-21T07:33:00Z,2022-02-21T08:09:30Z,46.1543476579373,-107.435978650534,46.1724176579373,-107.289048650534,7.141,Slow traffic on I-94 E from Tullock Rd/Exit 53 (I-94) to Exit 63 (I-94) due to accident.,I-94 E,Bighorn,Treasure,MT,59010,US,US/Mountain,KM46,2022-02-21T07:53:00Z,-2,-22,79,27.43,0.5,NE,15,0,Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3786999,Source1,2,2022-11-24T14:54:38Z,2022-11-24T16:33:34Z,25.857857,-80.240105,25.85857,-80.240128,0.049,Incident on NW 25TH AVE near NW 93RD ST Expect delays.,NW 25th Ave,Miami,Miami-Dade,FL,33147-3521,US,US/Eastern,KOPF,2022-11-24T14:53:00Z,84,84,67,29.98,10,SE,10,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-5101690,Source1,2,2022-05-23T22:12:00Z,2022-05-24T00:27:14Z,37.497562,-122.237033,37.49202,-122.220732,0.972,Accident on Brittan Ave (US-101) from CA-84/Woodside Rd (US-101) to US-101 S - Bayshore Fwy S.,Bayshore Fwy S,Redwood City,San Mateo,CA,94063,US,US/Pacific,KSQL,2022-05-23T22:15:00Z,57,57,67,29.89,10,WNW,6,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-7183758,Source1,2,2020-04-17T15:08:00Z,2020-04-17T15:40:30Z,33.955933,-117.380689,33.955933,-117.380689,0,At 14th St - Accident.,CA-91 E,Riverside,Riverside,CA,92506,US,US/Pacific,KRAL,2020-04-17T14:53:00Z,67,67,47,29.07,10,CALM,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2607180,Source2,2,2018-09-25T08:54:15Z,2018-09-25T09:23:58Z,33.77832,-117.860664,,,0,#1 lane blocked due to accident on CA-22 Westbound at Exit 15 Town and Country Rd.,CA-22 W,Orange,Orange,CA,92868,US,US/Pacific,KSNA,2018-09-25T08:53:00Z,66.9,,70,29.94,8,Calm,,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6494790,Source1,2,2021-01-12T07:14:00Z,2021-01-12T08:52:28Z,33.688899,-117.918201,33.690909,-117.923301,0.324,NB 405 JNO HARBOR. [Rotation Request Comment] 1039 METRO PRO W/ 1 REG AND 1 FB 714-556-0870 [Shared],I-405 N,Costa Mesa,Orange,CA,92626,US,US/Pacific,KSNA,2021-01-12T06:53:00Z,48,48,56,30.17,10,CALM,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1414203,Source2,3,2020-08-06T10:23:32Z,2020-08-06T11:45:34Z,32.775841,-96.78643,,,0,HOV lane blocked due to accident on I-30 Westbound at Cesar Chavez Blvd.,I-30 W,Dallas,Dallas,TX,75201,US,US/Central,KDAL,2020-08-06T09:53:00Z,83,83,67,29.48,10,SSE,8,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6122229,Source1,2,2021-03-09T03:27:00Z,2021-03-09T04:46:32Z,33.545818,-112.096621,33.548588,-112.096602,0.191,Incident on N 18TH AVE near W MORTEN AVE Expect delays.,W Orangewood Ave,Phoenix,Maricopa,AZ,85021,US,US/Mountain,KDVT,2021-03-09T03:53:00Z,59,59,35,28.35,10,ESE,3,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-2132212,Source2,2,2019-05-30T12:34:08Z,2019-05-30T14:41:25Z,40.701469,-111.87133,,,0,Right lane blocked due to accident on Spring View Dr Eastbound at UT-71 700.,S 700 E,Salt Lake City,Salt Lake,UT,84106-1640,US,US/Mountain,KSLC,2019-05-30T12:54:00Z,71,71,36,25.71,10,VAR,5,0,Mostly Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4160088,Source1,2,2022-09-09T18:18:00Z,2022-09-09T19:33:15Z,28.536714,-81.00413,28.536738,-81.001549,0.157,Incident on E COLONIAL DR near BLITZEN AVE Drive with caution.,Blitzen Ave,Christmas,Orange,FL,32709,US,US/Eastern,KTIX,2022-09-09T17:55:00Z,79,79,89,29.84,5,CALM,0,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3424825,Source1,3,2016-12-01T01:50:00Z,2016-12-01T07:50:00Z,32.72432,-96.76198,32.72701,-96.76284,0.192,At Overton Rd/Exit 281 - Accident.,I-45 N,Dallas,Dallas,TX,75216,US,US/Central,KRBD,2016-12-01T01:53:00Z,43,41.3,51,30.09,10,South,3.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-3006046,Source2,3,2018-02-12T09:12:07Z,2018-02-12T10:11:32Z,28.662039,-81.388466,,,0,Left lane blocked due to accident on I-4 Eastbound at Exit 92 FL-436 Altamonte Dr.,I-4 E,Altamonte Springs,Seminole,FL,32701,US,US/Eastern,KORL,2018-02-12T09:05:00Z,75,,84,30.29,10,South,12.7,,Scattered Clouds,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1574318,Source2,2,2020-03-03T11:20:32Z,2020-03-03T13:17:36Z,36.193703,-86.806984,,,0,Accident on US-41A Rosa L Parks Blvd at Great Circle Rd.,French Landing Dr,Nashville,Davidson,TN,37228,US,US/Central,KBNA,2020-03-03T10:53:00Z,64,64,58,29.16,10,NW,14,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1959965,Source2,2,2019-07-10T17:41:42Z,2019-07-10T18:42:05Z,34.775322,-82.670959,,,0,Accident on US-123 at US-178 Moorefield Memorial Hwy.,Calhoun Memorial Hwy N,Liberty,Pickens,SC,29657,US,US/Eastern,KLQK,2019-07-10T17:35:00Z,90,90,54,28.92,10,SE,3,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6642220,Source1,2,2020-11-23T17:49:30Z,2020-11-23T21:54:39Z,35.528529,-82.599366,35.484759,-82.559766,3.756,Stationary traffic on US-74 E - I-26 E from NC-191/Exit 33 (I-26) to NC-146/Exit 37 (I-26) due to accident.,I-26 E,Asheville,Buncombe,NC,28806,US,US/Eastern,KAVL,2020-11-23T17:54:00Z,45,38,49,27.95,10,N,15,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-1059844,Source2,3,2021-05-04T16:55:42Z,2021-05-04T19:21:26Z,41.565361,-87.743607,,,0,Lane blocked due to accident on I-57 Southbound at I-80.,I-57 S,Tinley Park,Cook,IL,60477,US,US/Central,KIGQ,2021-05-04T16:55:00Z,48,44,87,29.21,10,NNE,9,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3887379,Source1,2,2022-12-10T13:03:00Z,2022-12-10T14:20:51Z,34.238544,-117.294121,34.238925,-117.29418,0.027,Incident on VILLAGE LN NB near HOUSE 771 Drive with caution.,S Village Ln,Crestline,San Bernardino,CA,92325-9364,US,US/Pacific,KSBD,2022-12-10T12:53:00Z,61,61,42,28.86,5,W,3,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3758531,Source1,2,2023-01-22T07:01:30Z,2023-01-22T08:34:00Z,39.930507,-86.270546,39.931831,-86.330366,3.171,Stationary traffic on I-865 W - US-52 W from I-465 (I-865) to I-65 (I-865) due to accident.,I-865 W,Zionsville,Boone,IN,46077,US,US/Eastern,KTYQ,2023-01-22T06:55:00Z,29,29,96,28.88,2,CALM,0,0.02,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-1472328,Source2,3,2020-05-17T14:43:07Z,2020-05-17T15:34:04Z,34.120689,-117.907593,,,0,#5 lane blocked due to accident on I-210 Westbound at Exit 40 1st St. SigAlert issued.,S Azusa Ave,Azusa,Los Angeles,CA,91702,US,US/Pacific,KEMT,2020-05-17T14:53:00Z,76,76,48,29.81,10,VAR,7,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6601221,Source1,2,2020-10-31T01:36:00Z,2020-10-31T06:08:58Z,38.349419,-119.386292,38.348829,-119.343672,2.31,NB. 71-11 SILVER STATE HEADING SB // WILL MEET W/ THE DRIVER AT THE VEH,US Highway 395,Coleville,Mono,CA,96107,US,US/Pacific,KBAN,2020-10-31T01:35:00Z,41,41,29,25.44,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-458843,Source3,3,2017-06-05T15:12:30Z,2017-06-05T15:57:15Z,32.692978,-117.121628,,,0.00999999977648258,#2 & #3 lane blocked due to accident on I-5 Southbound at Exits 12 13A CA-15.,I-5 N,San Diego,San Diego,CA,92113,US,US/Pacific,KSAN,2017-06-05T14:51:00Z,64.9,,78,29.91,10,SSW,10.4,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2342776,Source2,3,2019-01-17T11:54:32Z,2019-01-17T12:38:55Z,33.912136,-84.379242,,,0,Two right lane blocked due to accident on I-285 Eastbound after GA-9 Roswell Rd.,GA-407 E,Atlanta,Fulton,GA,30342,US,US/Eastern,KPDK,2019-01-17T11:53:00Z,48.9,,59,30.27,6,SSW,4.6,,Haze,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4392954,Source1,2,2022-10-31T15:50:00Z,2022-10-31T17:51:18Z,38.675279,-121.352483,38.675225,-121.352381,0.007,Incident on DIABLO DR near HILLSDALE BLVD Expect delays.,Diablo Dr,Sacramento,Sacramento,CA,95842,US,US/Pacific,KMCC,2022-10-31T15:55:00Z,68,68,40,29.73,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2111534,Source2,2,2019-05-20T07:39:38Z,2019-05-20T08:09:27Z,42.410278,-82.99398,,,0,Accident on M-3 Gratiot Ave at Glenfield St.,Glenfield St,Detroit,Wayne,MI,48213-1304,US,US/Eastern,KDET,2019-05-20T07:53:00Z,57,57,69,29.14,10,W,15,0,Partly Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7189410,Source1,2,2020-04-21T15:00:42Z,2020-04-21T15:45:42Z,39.74697,-104.98741,39.74697,-104.98741,0,At 19th St/Welton St - Accident.,19th St,Denver,Denver,CO,80202-3823,US,US/Mountain,KBJC,2020-04-21T14:45:00Z,64,64,28,24.32,10,NNW,5,0,Partly Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-1795680,Source2,2,2019-11-04T04:40:37Z,2019-11-04T05:09:50Z,39.705891,-75.587738,,,0,Accident on I-495 Northbound at I-95.,I-95 N,New Castle,New Castle,DE,19720,US,US/Eastern,KILG,2019-11-04T04:51:00Z,32,32,85,30.26,10,N,3,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-5287393,Source1,4,2023-01-01T14:43:00Z,2023-01-02T15:39:47Z,33.777319,-113.622413,33.778901,-113.618241,0.263,Construction on US-60 EB near SHORT ST Road closed. Take alternate route.,Highway 60,Salome,La Paz,AZ,85348,US,US/Mountain,KBXK,2023-01-01T14:35:00Z,54,54,82,28.59,6,WSW,13,0,Haze,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3449856,Source1,2,2016-12-13T22:49:50Z,2016-12-14T04:49:50Z,33.91619,-84.28471,33.91179,-84.28777,0.351,At I-285 - Accident.,Peachtree Industrial Blvd S,Atlanta,DeKalb,GA,30360,US,US/Eastern,KPDK,2016-12-13T22:49:00Z,50,,94,30.01,4,Calm,,,Overcast,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-657724,Source2,3,2022-04-07T17:29:19Z,2022-04-07T18:29:00Z,34.690022,-82.993797,,,0,Lane blocked due to crash on US-123 Sandifer Blvd at Sandifer Hwy.,Sandifer Blvd,Seneca,Oconee,SC,29678-0905,US,US/Eastern,KCEU,2022-04-07T17:54:00Z,65,65,27,28.73,10,WNW,13,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6681065,Source1,2,2020-12-29T19:43:00Z,2020-12-29T22:50:40Z,38.623006,-121.241869,38.623181,-121.24409,0.12,Incident on GOLD COUNTRY BLVD near HOUSE 11715 Drive with caution.,Gold Country Blvd,Rancho Cordova,Sacramento,CA,95670,US,US/Pacific,KMHR,2020-12-29T17:45:00Z,48,48,54,30.16,10,CALM,0,,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
